,id_ap,ap_isu_id,title_ap,year,qualification,id_direction,title_direction,number_direction,structural_unit,su_short_name,on_check,laboriousness,loading_datetime
188,6997,13305,Процессы и аппараты пищевых производств,2020,master,15769,Технологические машины и оборудование,15.04.02,,,in_work,138,2024-03-01 13:39:29.026710
189,6998,13310,Аналитика данных,2020,master,15736,Математическое обеспечение и администрирование информационных систем,02.04.03,,,in_work,141,2024-03-01 13:39:42.976382
190,6999,13373,Инновационный маркетинг,2020,master,15798,Инноватика,27.04.05,,,in_work,162,2024-03-01 13:39:56.419173
191,7000,13375,Управление интеллектуальной собственностью,2020,master,15800,Управление интеллектуальной собственностью,27.04.08,,,in_work,135,2024-03-01 13:40:10.104711
192,7001,13380,Цифровая трансформация организаций,2020,master,15798,Инноватика,27.04.05,,,in_work,166,2024-03-01 13:40:25.127500
193,7002,13340,Продукты питания на белковой основе,2020,master,15785,Продукты питания животного происхождения,19.04.03,,,in_work,150,2024-03-01 13:40:39.281285
194,7003,13325,Информационные технологии в теплофизике,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,135,2024-03-01 13:40:52.782895
195,7004,13315,Веб-технологии,2020,master,15745,Программная инженерия,09.04.04,,,in_work,138,2024-03-01 13:41:05.960210
196,7005,13341,Нанофотоника и метаматериалы,2020,master,15774,Техническая физика,16.04.01,,,in_work,135,2024-03-01 13:41:18.837142
197,7006,13345,Твердотельные системы охлаждения,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,156,2024-03-01 13:41:33.772403
198,7008,14564,"Мультимедиа-технологии, дизайн и юзабилити",2021,master,15745,Программная инженерия,09.04.04,,,in_work,199,2024-03-01 13:41:41.865258
199,7009,13280,Компьютерные технологии в дизайне,2020,bachelor,15741,Программная инженерия,09.03.04,,,in_work,595,2024-03-01 13:42:11.797531
200,7010,13277,Иностранные языки и информационные технологии / Humanities and IT,2020,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,,,in_work,452,2024-03-01 13:42:39.460613
201,7011,14558,Инновационный маркетинг,2021,master,15798,Инноватика,27.04.05,,,in_work,242,2024-03-01 13:42:50.259078
202,7012,14591,"Технонаука, инновации, экономика",2021,master,15803,Экономика,38.04.01,,,in_work,188,2024-03-01 13:42:55.955470
203,7013,14589,Корпоративные финансы и венчурные инвестиции,2021,master,15798,Инноватика,27.04.05,,,in_work,147,2024-03-01 13:43:00.352995
204,7014,14583,Управление качеством,2021,master,15795,Управление качеством,27.04.02,,,in_work,223,2024-03-01 13:43:07.216799
205,7015,13351,Промышленная экология и чистое производство,2020,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,,,in_work,211,2024-03-01 13:43:24.008488
206,7016,13272,Компьютерные технологии в дизайне,2020,bachelor,15805,Профессиональное обучение,44.03.04,,,in_work,606,2024-03-01 13:43:53.984432
207,7017,13327,Системы и технологии цифрового производства,2020,master,15790,Ракетные комплексы и космонавтика,24.04.01,,,in_work,204,2024-03-01 13:44:08.657927
208,7018,13275,Интеллектуальные системы в гуманитарной сфере,2020,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,,,in_work,462,2024-03-01 13:44:36.511228
209,7019,14534,Робототехника и искусственный интеллект,2021,bachelor,15768,Мехатроника и робототехника,15.03.06,,,in_work,613,2024-03-01 13:45:15.528510
210,7020,15317,Материалы фотоники,2020,master,15774,Техническая физика,16.04.01,,,in_work,210,2024-03-01 13:45:32.431307
211,7021,13857,Компьютерные системы и технологии,2020,master,15742,Информатика и вычислительная техника,09.04.01,,,in_work,120,2024-03-01 13:45:44.625089
